002517,002517,恺英网络,,
002518,002518,科士达,,
002519,002519,银河电子,,
002520,002520,日发精机,,
002521,002521,齐峰新材,,
002522,002522,浙江众成,,
002523,002523,天桥起重,,
002524,002524,光正集团,,
002526,002526,山东矿机,,
002527,002527,新时达,,
002528,002528,英飞拓,,
002529,002529,海源复材,,
002530,002530,金财互联,,
002531,002531,天顺风能,,
002532,002532,新界泵业,,
002533,002533,金杯电工,,
002534,002534,杭锅股份,,
002535,002535,林州重机,,
002536,002536,飞龙股份,,
002537,002537,海联金汇,,
002538,002538,司尔特,,
002539,002539,云图控股,,
002540,002540,亚太科技,,
002541,002541,鸿路钢构,,
002542,002542,中化岩土,,
002543,002543,万和电气,,
002544,002544,杰赛科技,,
002545,002545,东方铁塔,,
002546,002546,新联电子,,
002547,002547,春兴精工,,
002548,002548,金新农,,
002549,002549,凯美特气,,
002550,002550,千红制药,,
002551,002551,尚荣医疗,,
002552,002552,宝鼎科技,,
002553,002553,南方轴承,,
002554,002554,惠博普,,
002555,002555,三七互娱,,
002556,002556,辉隆股份,,
002557,002557,洽洽食品,,
002558,002558,巨人网络,,
002559,002559,亚威股份,,
002560,002560,通达股份,,
002561,002561,徐家汇,,
002562,002562,兄弟科技,,
002563,002563,森马服饰,,
002564,002564,天沃科技,,
002565,002565,顺灏股份,,
002566,002566,益盛药业,,
002567,002567,唐人神,,
002568,002568,百润股份,,
002569,002569,*ST步森,,
002570,002570,贝因美,,
002571,002571,德力股份,,
002572,002572,索菲亚,,
002573,002573,清新环境,,
002574,002574,明牌珠宝,,
002575,002575,群兴玩具,,
002576,002576,通达动力,,
002577,002577,雷柏科技,,
002578,002578,闽发铝业,,
002579,002579,中京电子,,
002580,002580,圣阳股份,,
002581,002581,未名医药,,
002582,002582,好想你,,
002583,002583,海能达,,
002584,002584,西陇科学,,
002585,002585,双星新材,,
002586,002586,ST围海,,
002587,002587,奥拓电子,,
002588,002588,史丹利,,
002589,002589,瑞康医药,,
002590,002590,万安科技,,
002591,002591,恒大高新,,
002592,002592,八菱科技,,
002593,002593,日上集团,,
002594,002594,比亚迪,,
002595,002595,豪迈科技,,
002596,002596,海南瑞泽,,
002597,002597,金禾实业,,
002598,002598,山东章鼓,,
002599,002599,盛通股份,,
002600,002600,领益智造,,
002601,002601,龙蟒佰利,,
002602,002602,世纪华通,,
002603,002603,以岭药业,,
002604,002604,*ST龙力,,
002605,002605,姚记科技,,
002606,002606,大连电瓷,,
002607,002607,中公教育,,
002608,002608,江苏国信,,
002609,002609,捷顺科技,,
002610,002610,爱康科技,,
002611,002611,东方精工,,
002612,002612,朗姿股份,,
002613,002613,北玻股份,,
002614,002614,奥佳华,,
002615,002615,哈尔斯,,
002616,002616,长青集团,,
002617,002617,露笑科技,,
002618,002618,丹邦科技,,
002619,002619,艾格拉斯,,
002620,002620,瑞和股份,,
002621,002621,美吉姆,,
002622,002622,融钰集团,,
002623,002623,亚玛顿,,
002624,002624,完美世界,,
002625,002625,光启技术,,
002626,002626,金达威,,
002627,002627,宜昌交运,,
002628,002628,成都路桥,,
002629,002629,*ST仁智,,
002630,002630,华西能源,,
002631,002631,德尔未来,,
002632,002632,道明光学,,
002633,002633,申科股份,,
002634,002634,棒杰股份,,
002635,002635,安洁科技,,
002636,002636,金安国纪,,
002637,002637,赞宇科技,,
002638,002638,勤上股份,,
002639,002639,雪人股份,,
002640,002640,跨境通,,
002641,002641,永高股份,,
002642,002642,*ST荣联,,
002643,002643,万润股份,,
002644,002644,佛慈制药,,
002645,002645,华宏科技,,
002646,002646,青青稞酒,,
002647,002647,仁东控股,,
002648,002648,卫星石化,,
002649,002649,博彦科技,,
002650,002650,加加食品,,
002651,002651,利君股份,,
002652,002652,扬子新材,,
002653,002653,海思科,,
002654,002654,万润科技,,
002655,002655,共达电声,,
002656,002656,ST摩登,,
002657,002657,中科金财,,
002658,002658,雪迪龙,,
002659,002659,凯文教育,,
002660,002660,茂硕电源,,
002661,002661,克明面业,,
002662,002662,京威股份,,
002663,002663,普邦股份,,
002664,002664,长鹰信质,,
002665,002665,首航高科,,
002666,002666,德联集团,,
002667,002667,鞍重股份,,
002668,002668,奥马电器,,
002669,002669,康达新材,,
002670,002670,国盛金控,,
002671,002671,龙泉股份,,
002672,002672,东江环保,,
002673,002673,西部证券,,
002674,002674,兴业科技,,
002675,002675,东诚药业,,
002676,002676,顺威股份,,
002677,002677,浙江美大,,
002678,002678,珠江钢琴,,
002679,002679,福建金森,,
002681,002681,奋达科技,,
002682,002682,龙洲股份,,
002683,002683,宏大爆破,,
002684,002684,*ST猛狮,,
002685,002685,华东重机,,
002686,002686,亿利达,,
002687,002687,乔治白,,
002688,002688,金河生物,,
002689,002689,远大智能,,
002690,002690,美亚光电,,
002691,002691,冀凯股份,,
002692,002692,ST远程,,
002693,002693,双成药业,,
002694,002694,顾地科技,,
002695,002695,煌上煌,,
002696,002696,百洋股份,,
002697,002697,红旗连锁,,
002698,002698,博实股份,,
002699,002699,美盛文化,,
002700,002700,新疆浩源,,
002701,002701,奥瑞金,,
002702,002702,海欣食品,,
002703,002703,浙江世宝,,
002705,002705,新宝股份,,
002706,002706,良信电器,,
002707,002707,众信旅游,,
002708,002708,光洋股份,,
002709,002709,天赐材料,,
002711,002711,*ST欧浦,,
002712,002712,思美传媒,,
002713,002713,东易日盛,,
002714,002714,牧原股份,,
002715,002715,登云股份,,
002716,002716,ST金贵,,
002717,002717,岭南股份,,
002718,002718,友邦吊顶,,
002719,002719,麦趣尔,,
002721,002721,金一文化,,
002722,002722,金轮股份,,
002723,002723,金莱特,,
002724,002724,海洋王,,
002725,002725,跃岭股份,,
002726,002726,龙大肉食,,
002727,002727,一心堂,,
002728,002728,特一药业,,
002729,002729,好利来,,
002730,002730,电光科技,,
002731,002731,萃华珠宝,,
002732,002732,燕塘乳业,,
002733,002733,雄韬股份,,
002734,002734,利民股份,,
002735,002735,王子新材,,
002736,002736,国信证券,,
002737,002737,葵花药业,,
002738,002738,中矿资源,,
002739,002739,万达电影,,
002740,002740,爱迪尔,,
002741,002741,光华科技,,
002742,002742,三圣股份,,
002743,002743,富煌钢构,,
002745,002745,木林森,,
002746,002746,仙坛股份,,
002747,002747,埃斯顿,,
002748,002748,世龙实业,,
002749,002749,国光股份,,
002750,002750,龙津药业,,
002751,002751,易尚展示,,
002752,002752,昇兴股份,,
002753,002753,永东股份,,
002755,002755,奥赛康,,
002756,002756,永兴材料,,
002757,002757,南兴股份,,
002758,002758,华通医药,,
002759,002759,天际股份,,
002760,002760,凤形股份,,
002761,002761,多喜爱,,
002762,002762,金发拉比,,
002763,002763,汇洁股份,,
002765,002765,蓝黛传动,,
002766,002766,*ST索菱,,
002767,002767,先锋电子,,
002768,002768,国恩股份,,
002769,002769,普路通,,
002770,002770,科迪乳业,,
002771,002771,真视通,,
002772,002772,众兴菌业,,
002773,002773,康弘药业,,
002774,002774,快意电梯,,
002775,002775,文科园林,,
002776,002776,柏堡龙,,
002777,002777,久远银海,,
002778,002778,高科石化,,
002779,002779,中坚科技,,
002780,002780,三夫户外,,
002781,002781,奇信股份,,
002782,002782,可立克,,
002783,002783,凯龙股份,,
002785,002785,万里石,,
002786,002786,银宝山新,,
002787,002787,华源控股,,
002788,002788,鹭燕医药,,
002789,002789,建艺集团,,
002790,002790,瑞尔特,,
002791,002791,坚朗五金,,
002792,002792,通宇通讯,,
002793,002793,东音股份,,
002795,002795,永和智控,,
002796,002796,世嘉科技,,
002797,002797,第一创业,,
002798,002798,帝欧家居,,
002799,002799,环球印务,,
002800,002800,天顺股份,,
002801,002801,微光股份,,
002802,002802,洪汇新材,,
002803,002803,吉宏股份,,
002805,002805,丰元股份,,
002806,002806,华锋股份,,
002807,002807,江阴银行,,
002808,002808,恒久科技,,
002809,002809,红墙股份,,
002810,002810,山东赫达,,
002811,002811,亚泰国际,,
002812,002812,恩捷股份,,
002813,002813,路畅科技,,
002815,002815,崇达技术,,
002816,002816,和科达,,
002817,002817,黄山胶囊,,
002818,002818,富森美,,
002819,002819,东方中科,,
002820,002820,桂发祥,,
002821,002821,凯莱英,,
002822,002822,中装建设,,
002823,002823,凯中精密,,
002824,002824,和胜股份,,
002825,002825,纳尔股份,,
002826,002826,易明医药,,
002827,002827,高争民爆,,
002828,002828,贝肯能源,,
002829,002829,星网宇达,,
002830,002830,名雕股份,,
002831,002831,裕同科技,,
002832,002832,比音勒芬,,
002833,002833,弘亚数控,,
002835,002835,同为股份,,
002836,002836,新宏泽,,
002837,002837,英维克,,
002838,002838,道恩股份,,
002839,002839,张家港行,,
002840,002840,华统股份,,
002841,002841,视源股份,,
002842,002842,翔鹭钨业,,
002843,002843,泰嘉股份,,
002845,002845,同兴达,,
002846,002846,英联股份,,
002847,002847,盐津铺子,,
002848,002848,高斯贝尔,,
002849,002849,威星智能,,
002850,002850,科达利,,
002851,002851,麦格米特,,
002852,002852,道道全,,
002853,002853,皮阿诺,,
002855,002855,捷荣技术,,
002856,002856,美芝股份,,
002857,002857,三晖电气,,
002858,002858,力盛赛车,,
002859,002859,洁美科技,,
002860,002860,星帅尔,,
002861,002861,瀛通通讯,,
002862,002862,实丰文化,,
002863,002863,今飞凯达,,
002864,002864,盘龙药业,,
002865,002865,钧达股份,,
002866,002866,传艺科技,,
002867,002867,周大生,,
002868,002868,绿康生化,,
002869,002869,金溢科技,,
002870,002870,香山股份,,
002871,002871,伟隆股份,,
002872,002872,*ST天圣,,
002873,002873,新天药业,,
002875,002875,安奈儿,,
002876,002876,三利谱,,
002877,002877,智能自控,,
002878,002878,元隆雅图,,
002879,002879,长缆科技,,
002880,002880,卫光生物,,
002881,002881,美格智能,,
002882,002882,金龙羽,,
002883,002883,中设股份,,
002884,002884,凌霄泵业,,
002885,002885,京泉华,,
002886,002886,沃特股份,,
002887,002887,绿茵生态,,
002888,002888,惠威科技,,
002889,002889,东方嘉盛,,
002890,002890,弘宇股份,,
002891,002891,中宠股份,,
002892,002892,科力尔,,
002893,002893,华通热力,,
002895,002895,川恒股份,,
002896,002896,中大力德,,
002897,002897,意华股份,,
002898,002898,赛隆药业,,
002899,002899,英派斯,,
002900,002900,哈三联,,
002901,002901,大博医疗,,
002902,002902,铭普光磁,,
002903,002903,宇环数控,,
002905,002905,金逸影视,,
002906,002906,华阳集团,,
002907,002907,华森制药,,
002908,002908,德生科技,,
002909,002909,集泰股份,,
002910,002910,庄园牧场,,
002911,002911,佛燃股份,,
002912,002912,中新赛克,,
002913,002913,奥士康,,
002915,002915,中欣氟材,,
002916,002916,深南电路,,
002917,002917,金奥博,,
002918,002918,蒙娜丽莎,,
002919,002919,名臣健康,,
002920,002920,德赛西威,,
002921,002921,联诚精密,,
002922,002922,伊戈尔,,
002923,002923,润都股份,,
002925,002925,盈趣科技,,
002926,002926,华西证券,,
002927,002927,泰永长征,,
002928,002928,华夏航空,,
002929,002929,润建股份,,
002930,002930,宏川智慧,,
002931,002931,锋龙股份,,
002932,002932,明德生物,,
002933,002933,新兴装备,,
002935,002935,天奥电子,,
002936,002936,郑州银行,,
002937,002937,兴瑞科技,,
002938,002938,鹏鼎控股,,
002939,002939,长城证券,,
002940,002940,昂利康,,
002941,002941,新疆交建,,
002942,002942,新农股份,,
002943,002943,宇晶股份,,
002945,002945,华林证券,,
002946,002946,新乳业,,
002947,002947,恒铭达,,
002948,002948,青岛银行,,
002949,002949,华阳国际,,
002950,002950,奥美医疗,,
002951,002951,金时科技,,
002952,002952,亚世光电,,
002953,002953,日丰股份,,
002955,002955,鸿合科技,,
002956,002956,西麦食品,,
002957,002957,科瑞技术,,
002958,002958,青农商行,,
002959,002959,小熊电器,,
002960,002960,青鸟消防,,
002961,002961,瑞达期货,,
002962,002962,五方光电,,
002963,002963,豪尔赛,,
002965,002965,祥鑫科技,,
002966,002966,苏州银行,,
002967,002967,广电计量,,
002968,002968,新大正,,
002969,002969,嘉美包装,,
002970,002970,锐明技术,,
002971,002971,和远气体,,
002972,002972,科安达,,
002973,002973,侨银环保,,
002975,002975,博杰股份,,
003816,003816,中国广核,,
200011,000011,深物业A,200011,深物业B
200012,000012,南  玻Ａ,200012,南  玻Ｂ
200016,000016,深康佳Ａ,200016,深康佳Ｂ
200017,000017,深中华A,200017,深中华B
200019,000019,深粮控股,200019,深粮B
200020,000020,深华发Ａ,200020,深华发Ｂ
200025,000025,特  力Ａ,200025,特  力Ｂ
200026,000026,飞亚达,200026,飞亚达Ｂ
200028,000028,国药一致,200028,一致Ｂ
200029,000029,深深房Ａ,200029,深深房Ｂ
200030,000030,富奥股份,200030,富奥B
200037,000037,深南电A,200037,深南电B
200045,000045,深纺织Ａ,200045,深纺织Ｂ
200054,,,200054,建车B
200055,000055,方大集团,200055,方大Ｂ
200056,000056,皇庭国际,200056,皇庭B
200058,000058,深 赛 格,200058,深赛格B
200152,,,200152,山  航Ｂ
200160,,,200160,东沣B
200168,,,200168,*ST舜喆B
200413,000413,东旭光电,200413,东旭B
200429,000429,粤高速Ａ,200429,粤高速Ｂ
200468,,,200468,宁通信B
200488,000488,晨鸣纸业,200488,晨  鸣Ｂ
200505,000505,京粮控股,200505,京粮B
200512,,,200512,闽灿坤Ｂ
200521,000521,长虹美菱,200521,虹美菱B
200530,000530,大冷股份,200530,大  冷Ｂ
200539,000539,粤电力Ａ,200539,粤电力Ｂ
200541,000541,佛山照明,200541,粤照明Ｂ
200550,000550,江铃汽车,200550,江  铃Ｂ
200553,000553,安道麦A,200553,安道麦B
200570,000570,苏常柴Ａ,200570,苏常柴Ｂ
200581,000581,威孚高科,200581,苏威孚Ｂ
200596,000596,古井贡酒,200596,古井贡Ｂ
200613,000613,大东海A,200613,大东海B
200625,000625,长安汽车,200625,长  安Ｂ
200706,,,200706,瓦轴B
200725,000725,京东方Ａ,200725,京东方Ｂ
200726,000726,鲁  泰Ａ,200726,鲁  泰Ｂ
200761,000761,本钢板材,200761,本钢板Ｂ
200771,,,200771,杭汽轮Ｂ
200869,000869,张  裕Ａ,200869,张  裕Ｂ
200986,,,200986,粤华包Ｂ
200992,,,200992,中  鲁Ｂ
201872,001872,招商港口,201872,招港B
300001,300001,特锐德,,
300002,300002,神州泰岳,,
300003,300003,乐普医疗,,
300004,300004,南风股份,,
300005,300005,探路者,,
300006,300006,莱美药业,,
300007,300007,汉威科技,,
300008,300008,天海防务,,
300009,300009,安科生物,,
300010,300010,立思辰,,
300011,300011,鼎汉技术,,
300012,300012,华测检测,,
300013,300013,新宁物流,,
300014,300014,亿纬锂能,,
300015,300015,爱尔眼科,,
300016,300016,北陆药业,,
300017,300017,网宿科技,,
300018,300018,中元股份,,
300019,300019,硅宝科技,,
300020,300020,银江股份,,
300021,300021,大禹节水,,
300022,300022,吉峰科技,,
300023,300023,宝德股份,,
300024,300024,机器人,,
300025,300025,华星创业,,
300026,300026,红日药业,,
300027,300027,华谊兄弟,,
300028,300028,金亚科技,,
300029,300029,天龙光电,,
300030,300030,阳普医疗,,
300031,300031,宝通科技,,
300032,300032,金龙机电,,
300033,300033,同花顺,,
300034,300034,钢研高纳,,
300035,300035,中科电气,,
300036,300036,超图软件,,
300037,300037,新宙邦,,
300038,300038,数知科技,,
300039,300039,上海凯宝,,
300040,300040,九洲电气,,
300041,300041,回天新材,,
300042,300042,朗科科技,,
300043,300043,星辉娱乐,,
300044,300044,赛为智能,,
300045,300045,华力创通,,
300046,300046,台基股份,,
300047,300047,天源迪科,,
300048,300048,合康新能,,
300049,300049,福瑞股份,,
300050,300050,世纪鼎利,,
300051,300051,三五互联,,
300052,300052,中青宝,,
300053,300053,欧比特,,
300054,300054,鼎龙股份,,
300055,300055,万邦达,,
300056,300056,中创环保,,
300057,300057,万顺新材,,
300058,300058,蓝色光标,,
300059,300059,东方财富,,
300061,300061,旗天科技,,
300062,300062,中能电气,,
300063,300063,天龙集团,,
300064,300064,豫金刚石,,
300065,300065,海兰信,,
300066,300066,三川智慧,,
300067,300067,安诺其,,
300068,300068,南都电源,,
300069,300069,金利华电,,
300070,300070,碧水源,,
300071,300071,华谊嘉信,,
300072,300072,三聚环保,,
300073,300073,当升科技,,
300074,300074,华平股份,,
300075,300075,数字政通,,
300076,300076,GQY视讯,,
300077,300077,国民技术,,
300078,300078,思创医惠,,
300079,300079,数码科技,,
300080,300080,易成新能,,
300081,300081,恒信东方,,
300082,300082,奥克股份,,
300083,300083,劲胜智能,,
300084,300084,海默科技,,
300085,300085,银之杰,,
300086,300086,康芝药业,,
300087,300087,荃银高科,,
300088,300088,长信科技,,
300089,300089,文化长城,,
300090,300090,盛运环保,,
300091,300091,金通灵,,
300092,300092,科新机电,,
300093,300093,金刚玻璃,,
300094,300094,国联水产,,
300095,300095,华伍股份,,
300096,300096,易联众,,
300097,300097,智云股份,,
300098,300098,高新兴,,
300099,300099,精准信息,,
300100,300100,双林股份,,
300101,300101,振芯科技,,
300102,300102,乾照光电,,
300103,300103,达刚控股,,
300104,300104,乐视网,,
300105,300105,龙源技术,,
300106,300106,西部牧业,,
300107,300107,建新股份,,
300108,300108,吉药控股,,
300109,300109,新开源,,
300110,300110,华仁药业,,
300111,300111,向日葵,,
300112,300112,万讯自控,,
300113,300113,顺网科技,,
300114,300114,中航电测,,
300115,300115,长盈精密,,
300116,300116,坚瑞沃能,,
300117,300117,嘉寓股份,,
300118,300118,东方日升,,
300119,300119,瑞普生物,,
300120,300120,经纬辉开,,
300121,300121,阳谷华泰,,
300122,300122,智飞生物,,
300123,300123,亚光科技,,
300124,300124,汇川技术,,
300125,300125,易世达,,
300126,300126,锐奇股份,,
300127,300127,银河磁体,,
300128,300128,锦富技术,,
300129,300129,泰胜风能,,
300130,300130,新国都,,
300131,300131,英唐智控,,
300132,300132,青松股份,,
300133,300133,华策影视,,
300134,300134,大富科技,,
300135,300135,宝利国际,,
300136,300136,信维通信,,
300137,300137,先河环保,,
300138,300138,晨光生物,,
300139,300139,晓程科技,,
300140,300140,中环装备,,
300141,300141,和顺电气,,
300142,300142,沃森生物,,
300143,300143,盈康生命,,
300144,300144,宋城演艺,,
300145,300145,中金环境,,
300146,300146,汤臣倍健,,
300147,300147,香雪制药,,
300148,300148,天舟文化,,
300149,300149,量子生物,,
300150,300150,世纪瑞尔,,
300151,300151,昌红科技,,
300152,300152,科融环境,,
300153,300153,科泰电源,,
300154,300154,瑞凌股份,,
300155,300155,安居宝,,
300156,300156,神雾环保,,
300157,300157,恒泰艾普,,
300158,300158,振东制药,,
300159,300159,新研股份,,
300160,300160,秀强股份,,
300161,300161,华中数控,,
300162,300162,雷曼光电,,
300163,300163,先锋新材,,
300164,300164,通源石油,,
300165,300165,天瑞仪器,,
300166,300166,东方国信,,
300167,300167,迪威迅,,
300168,300168,万达信息,,
300169,300169,天晟新材,,
300170,300170,汉得信息,,
300171,300171,东富龙,,
300172,300172,中电环保,,
300173,300173,智慧松德,,
300174,300174,元力股份,,
300175,300175,朗源股份,,
300176,300176,派生科技,,
300177,300177,中海达,,
300178,300178,腾邦国际,,
300179,300179,四方达,,
300180,300180,华峰超纤,,
300181,300181,佐力药业,,
300182,300182,捷成股份,,
300183,300183,东软载波,,
300184,300184,力源信息,,
300185,300185,通裕重工,,
300187,300187,永清环保,,
300188,300188,美亚柏科,,
300189,300189,神农科技,,
300190,300190,维尔利,,
300191,300191,潜能恒信,,
300192,300192,科斯伍德,,
300193,300193,佳士科技,,
300194,300194,福安药业,,
300195,300195,长荣股份,,
300196,300196,长海股份,,
300197,300197,铁汉生态,,
300198,300198,纳川股份,,
300199,300199,翰宇药业,,
300200,300200,高盟新材,,
300201,300201,海伦哲,,
300202,300202,聚龙股份,,
300203,300203,聚光科技,,
300204,300204,舒泰神,,
300205,300205,天喻信息,,
300206,300206,理邦仪器,,
300207,300207,欣旺达,,
300208,300208,青岛中程,,
300209,300209,天泽信息,,
300210,300210,森远股份,,
300211,300211,亿通科技,,
300212,300212,易华录,,
300213,300213,佳讯飞鸿,,
300214,300214,日科化学,,
300215,300215,电科院,,
300216,300216,千山药机,,
300217,300217,东方电热,,
300218,300218,安利股份,,
300219,300219,鸿利智汇,,
300220,300220,金运激光,,
300221,300221,银禧科技,,
300222,300222,科大智能,,
300223,300223,北京君正,,
300224,300224,正海磁材,,
300225,300225,金力泰,,
300226,300226,上海钢联,,
300227,300227,光韵达,,
300228,300228,富瑞特装,,
300229,300229,拓尔思,,
300230,300230,永利股份,,
300231,300231,银信科技,,
300232,300232,洲明科技,,
300233,300233,金城医药,,
300234,300234,开尔新材,,
300235,300235,方直科技,,
300236,300236,上海新阳,,
300237,300237,美晨生态,,
300238,300238,冠昊生物,,
300239,300239,东宝生物,,
300240,300240,飞力达,,
300241,300241,瑞丰光电,,
300242,300242,佳云科技,,
300243,300243,瑞丰高材,,
300244,300244,迪安诊断,,
300245,300245,天玑科技,,
300246,300246,宝莱特,,
300247,300247,融捷健康,,
300248,300248,新开普,,
300249,300249,依米康,,
300250,300250,初灵信息,,
300251,300251,光线传媒,,
300252,300252,金信诺,,
300253,300253,卫宁健康,,
300254,300254,仟源医药,,
300255,300255,常山药业,,
300256,300256,星星科技,,
300257,300257,开山股份,,
300258,300258,精锻科技,,
300259,300259,新天科技,,
300260,300260,新莱应材,,
300261,300261,雅本化学,,
300262,300262,巴安水务,,
300263,300263,隆华科技,,
300264,300264,佳创视讯,,
300265,300265,通光线缆,,
300266,300266,兴源环境,,
300267,300267,尔康制药,,
300268,300268,佳沃股份,,
300269,300269,联建光电,,
300270,300270,中威电子,,
300271,300271,华宇软件,,
300272,300272,开能健康,,
300273,300273,和佳股份,,
300274,300274,阳光电源,,
300275,300275,梅安森,,
300276,300276,三丰智能,,
300277,300277,海联讯,,
300278,300278,华昌达,,
300279,300279,和晶科技,,
300280,300280,紫天科技,,
300281,300281,金明精机,,
300282,300282,三盛教育,,
300283,300283,温州宏丰,,
300284,300284,苏交科,,
300285,300285,国瓷材料,,
300286,300286,安科瑞,,
300287,300287,飞利信,,
300288,300288,朗玛信息,,
300289,300289,利德曼,,
300290,300290,荣科科技,,
300291,300291,华录百纳,,
300292,300292,吴通控股,,
300293,300293,蓝英装备,,
300294,300294,博雅生物,,
300295,300295,三六五网,,
300296,300296,利亚德,,
300297,300297,蓝盾股份,,
300298,300298,三诺生物,,
300299,300299,富春股份,,
300300,300300,汉鼎宇佑,,
300301,300301,长方集团,,
300302,300302,同有科技,,
300303,300303,聚飞光电,,
300304,300304,云意电气,,
300305,300305,裕兴股份,,
300306,300306,远方信息,,
300307,300307,慈星股份,,
300308,300308,中际旭创,,
300309,300309,吉艾科技,,
300310,300310,宜通世纪,,
300311,300311,任子行,,
300312,300312,邦讯技术,,
300313,300313,天山生物,,
300314,300314,戴维医疗,,
300315,300315,掌趣科技,,
300316,300316,晶盛机电,,
300317,300317,珈伟新能,,
300318,300318,博晖创新,,
300319,300319,麦捷科技,,
300320,300320,海达股份,,
300321,300321,同大股份,,
300322,300322,硕贝德,,
300323,300323,华灿光电,,
300324,300324,旋极信息,,
300325,300325,德威新材,,
300326,300326,凯利泰,,
300327,300327,中颖电子,,
300328,300328,宜安科技,,
300329,300329,海伦钢琴,,
300330,300330,华虹计通,,
300331,300331,苏大维格,,
300332,300332,天壕环境,,
300333,300333,兆日科技,,
300334,300334,津膜科技,,
300335,300335,迪森股份,,
300336,300336,新文化,,
300337,300337,银邦股份,,
300338,300338,开元股份,,
300339,300339,润和软件,,
300340,300340,科恒股份,,
300341,300341,麦克奥迪,,
300342,300342,天银机电,,
300343,300343,联创股份,,
300344,300344,太空智造,,
300345,300345,红宇新材,,
300346,300346,南大光电,,
300347,300347,泰格医药,,
300348,300348,长亮科技,,
300349,300349,金卡智能,,
300350,300350,华鹏飞,,
300351,300351,永贵电器,,
300352,300352,北信源,,
300353,300353,东土科技,,
300354,300354,东华测试,,
300355,300355,蒙草生态,,
300356,300356,光一科技,,
300357,300357,我武生物,,
300358,300358,楚天科技,,
300359,300359,全通教育,,
300360,300360,炬华科技,,
300362,300362,天翔环境,,
300363,300363,博腾股份,,
300364,300364,中文在线,,
300365,300365,恒华科技,,
300366,300366,创意信息,,
300367,300367,东方网力,,
300368,300368,汇金股份,,
300369,300369,绿盟科技,,
300370,300370,安控科技,,
300371,300371,汇中股份,,
300373,300373,扬杰科技,,
300374,300374,恒通科技,,
300375,300375,鹏翎股份,,
300376,300376,易事特,,
300377,300377,赢时胜,,
300378,300378,鼎捷软件,,
300379,300379,东方通,,
300380,300380,安硕信息,,
300381,300381,溢多利,,
300382,300382,斯莱克,,
300383,300383,光环新网,,
300384,300384,三联虹普,,
300385,300385,雪浪环境,,
300386,300386,飞天诚信,,
300387,300387,富邦股份,,
300388,300388,国祯环保,,
300389,300389,艾比森,,
300390,300390,天华超净,,
300391,300391,康跃科技,,
300392,300392,腾信股份,,
300393,300393,中来股份,,
300394,300394,天孚通信,,
300395,300395,菲利华,,
300396,300396,迪瑞医疗,,
300397,300397,天和防务,,
300398,300398,飞凯材料,,
300399,300399,京天利,,
300400,300400,劲拓股份,,
300401,300401,花园生物,,
300402,300402,宝色股份,,
300403,300403,汉宇集团,,
300404,300404,博济医药,,
300405,300405,科隆股份,,
300406,300406,九强生物,,
300407,300407,凯发电气,,
300408,300408,三环集团,,
300409,300409,道氏技术,,
300410,300410,正业科技,,
300411,300411,金盾股份,,
300412,300412,迦南科技,,
300413,300413,芒果超媒,,
300414,300414,中光防雷,,
300415,300415,伊之密,,
300416,300416,苏试试验,,
300417,300417,南华仪器,,
300418,300418,昆仑万维,,
300419,300419,浩丰科技,,
300420,300420,五洋停车,,
300421,300421,力星股份,,
300422,300422,博世科,,
300423,300423,鲁亿通,,
300424,300424,航新科技,,
300425,300425,中建环能,,
300426,300426,唐德影视,,
300427,300427,红相股份,,
300428,300428,四通新材,,
300429,300429,强力新材,,
300430,300430,诚益通,,
300431,300431,暴风集团,,
300432,300432,富临精工,,
300433,300433,蓝思科技,,
300434,300434,金石亚药,,
300435,300435,中泰股份,,
300436,300436,广生堂,,
300437,300437,清水源,,
300438,300438,鹏辉能源,,
300439,300439,美康生物,,
300440,300440,运达科技,,
300441,300441,鲍斯股份,,
300442,300442,普丽盛,,
300443,300443,金雷股份,,
300444,300444,双杰电气,,
300445,300445,康斯特,,
300446,300446,乐凯新材,,
300447,300447,全信股份,,
300448,300448,浩云科技,,
300449,300449,汉邦高科,,
300450,300450,先导智能,,
300451,300451,创业慧康,,
300452,300452,山河药辅,,
300453,300453,三鑫医疗,,
300454,300454,深信服,,
300455,300455,康拓红外,,
300456,300456,耐威科技,,
300457,300457,赢合科技,,
300458,300458,全志科技,,
300459,300459,金科文化,,
300460,300460,惠伦晶体,,
300461,300461,田中精机,,
300462,300462,华铭智能,,
300463,300463,迈克生物,,
300464,300464,星徽精密,,
300465,300465,高伟达,,
300466,300466,赛摩电气,,
300467,300467,迅游科技,,
300468,300468,四方精创,,
300469,300469,信息发展,,
300470,300470,中密控股,,
300471,300471,厚普股份,,
300472,300472,新元科技,,
300473,300473,德尔股份,,
300474,300474,景嘉微,,
300475,300475,聚隆科技,,
300476,300476,胜宏科技,,
300477,300477,合纵科技,,
300478,300478,杭州高新,,
300479,300479,神思电子,,
300480,300480,光力科技,,
300481,300481,濮阳惠成,,
300482,300482,万孚生物,,
300483,300483,沃施股份,,
300484,300484,蓝海华腾,,
300485,300485,赛升药业,,
300486,300486,东杰智能,,
300487,300487,蓝晓科技,,
300488,300488,恒锋工具,,
300489,300489,中飞股份,,
300490,300490,华自科技,,
300491,300491,通合科技,,
300492,300492,山鼎设计,,
300493,300493,润欣科技,,
300494,300494,盛天网络,,
300495,300495,美尚生态,,
300496,300496,中科创达,,
300497,300497,富祥股份,,
300498,300498,温氏股份,,
300499,300499,高澜股份,,
300500,300500,启迪设计,,
